RowID,Name,Latitude,Longitude,dwx_cluster,max_temp,min_temp,rain_mm,mm_dd_yyyy
2559,Braemar,57.006,-3.396,0,6.8,0,48.3,3/1/1968
2560,Braemar,57.006,-3.396,0,10,0.4,63.4,4/1/1968
2561,Braemar,57.006,-3.396,0,9.5,1.8,80.2,5/1/1968
2562,Braemar,57.006,-3.396,0,18.1,6.2,28.6,6/1/1968
2563,Braemar,57.006,-3.396,0,15.6,8.7,106.6,7/1/1968
2564,Braemar,57.006,-3.396,0,17.2,8.1,39.1,8/1/1968
2565,Braemar,57.006,-3.396,0,14,6.4,66.4,9/1/1968
2566,Braemar,57.006,-3.396,0,12,4.4,119.9,10/1/1968
2567,Braemar,57.006,-3.396,0,5.4,0,44.1,11/1/1968
2568,Braemar,57.006,-3.396,0,3.9,-1.2,80.9,12/1/1968
2569,Braemar,57.006,-3.396,0,5.6,-1.1,122.9,1/1/1969
2570,Braemar,57.006,-3.396,0,1.2,-6,64.6,2/1/1969
2571,Braemar,57.006,-3.396,0,3.3,-3.8,46.7,3/1/1969
2572,Braemar,57.006,-3.396,0,8.2,-0.3,59.8,4/1/1969
2573,Braemar,57.006,-3.396,0,11.6,3.3,131.4,5/1/1969
2574,Braemar,57.006,-3.396,0,16.8,6.2,61.8,6/1/1969
2575,Braemar,57.006,-3.396,0,18.4,9.2,22.2,7/1/1969
2576,Braemar,57.006,-3.396,0,18.5,9.3,58,8/1/1969
2577,Braemar,57.006,-3.396,0,15.2,6.7,42.3,9/1/1969
2578,Braemar,57.006,-3.396,0,13.7,6.5,41.7,10/1/1969
2579,Braemar,57.006,-3.396,0,4.4,-3.3,75.5,11/1/1969
2580,Braemar,57.006,-3.396,0,4.1,-1.6,49.4,12/1/1969
2581,Braemar,57.006,-3.396,0,3.2,-2.3,67.4,1/1/1970
2582,Braemar,57.006,-3.396,0,2.7,-5,91.1,2/1/1970
2583,Braemar,57.006,-3.396,0,4.4,-2.3,46.2,3/1/1970
2584,Braemar,57.006,-3.396,0,6.7,-0.8,60.3,4/1/1970
2585,Braemar,57.006,-3.396,0,14.5,5.2,58.9,5/1/1970
2586,Braemar,57.006,-3.396,0,18.9,6.4,91.4,6/1/1970
2587,Braemar,57.006,-3.396,0,15,7.5,92.2,7/1/1970
2588,Braemar,57.006,-3.396,0,17.8,8.6,118.8,8/1/1970
2589,Braemar,57.006,-3.396,0,14.4,6.5,85.8,9/1/1970
2590,Braemar,57.006,-3.396,0,10.5,3.5,67.9,10/1/1970
2591,Braemar,57.006,-3.396,0,6.1,0.5,94.9,11/1/1970
2592,Braemar,57.006,-3.396,0,4.9,-0.5,48.1,12/1/1970
2593,Braemar,57.006,-3.396,0,4.9,-0.7,102.5,1/1/1971
2594,Braemar,57.006,-3.396,0,5.8,-1.5,20.3,2/1/1971
2595,Braemar,57.006,-3.396,0,6.7,-0.9,49.8,3/1/1971
2596,Braemar,57.006,-3.396,0,9.9,0.4,53.7,4/1/1971
2597,Braemar,57.006,-3.396,0,13.8,3.2,54,5/1/1971
2598,Braemar,57.006,-3.396,0,13.6,5.3,55.7,6/1/1971
2599,Braemar,57.006,-3.396,0,18.1,8.3,54.8,7/1/1971
2600,Braemar,57.006,-3.396,0,16.6,8.2,45.8,8/1/1971
2601,Braemar,57.006,-3.396,0,16.4,6.7,36.3,9/1/1971
2602,Braemar,57.006,-3.396,0,12.3,3.6,52,10/1/1971
2603,Braemar,57.006,-3.396,0,6.8,0.3,88.3,11/1/1971
2604,Braemar,57.006,-3.396,0,7.9,2.7,55.8,12/1/1971
2605,Braemar,57.006,-3.396,0,3.3,-1.2,184.5,1/1/1972
2606,Braemar,57.006,-3.396,0,3.6,-1.8,76.4,2/1/1972
2607,Braemar,57.006,-3.396,0,7,-1.2,62.4,3/1/1972
2608,Braemar,57.006,-3.396,0,9.9,1.5,54.4,4/1/1972
2609,Braemar,57.006,-3.396,0,11.8,3.8,96.5,5/1/1972
2610,Braemar,57.006,-3.396,0,13.2,5,63.6,6/1/1972
2611,Braemar,57.006,-3.396,0,18.7,7.5,30.4,7/1/1972
2612,Braemar,57.006,-3.396,0,16.8,7.3,46.8,8/1/1972
2613,Braemar,57.006,-3.396,0,14.3,3.7,12.8,9/1/1972
2614,Braemar,57.006,-3.396,0,12.3,3.3,28.5,10/1/1972
2615,Braemar,57.006,-3.396,0,6,-0.7,63.1,11/1/1972
2616,Braemar,57.006,-3.396,0,5.3,-1.1,90.6,12/1/1972
2617,Braemar,57.006,-3.396,0,4.4,-1.1,56.9,1/1/1973
2618,Braemar,57.006,-3.396,0,4.7,-3.3,36.1,2/1/1973
2619,Braemar,57.006,-3.396,0,8.9,-1,21.7,3/1/1973
2620,Braemar,57.006,-3.396,0,7.1,0.5,68.9,4/1/1973
2621,Braemar,57.006,-3.396,0,12,3.4,64.7,5/1/1973
2622,Braemar,57.006,-3.396,0,16.9,7.1,31.9,6/1/1973
2623,Braemar,57.006,-3.396,0,17.8,8.8,58.2,7/1/1973
2624,Braemar,57.006,-3.396,0,17.7,8.1,41.8,8/1/1973
2625,Braemar,57.006,-3.396,0,14.6,6.5,79.7,9/1/1973
2626,Braemar,57.006,-3.396,0,9.9,2.3,46.4,10/1/1973
2627,Braemar,57.006,-3.396,0,5.9,-0.1,72.8,11/1/1973
2628,Braemar,57.006,-3.396,0,4.5,-1.4,99.2,12/1/1973
2629,Braemar,57.006,-3.396,0,5.9,1,284.9,1/1/1974
2630,Braemar,57.006,-3.396,0,5.9,-0.5,49.9,2/1/1974
2631,Braemar,57.006,-3.396,0,6.4,-1,76.7,3/1/1974
2632,Braemar,57.006,-3.396,0,13.3,-0.8,19.1,4/1/1974
2633,Braemar,57.006,-3.396,0,12.6,3.9,50.6,5/1/1974
2634,Braemar,57.006,-3.396,0,16.1,5.5,51,6/1/1974
2635,Braemar,57.006,-3.396,0,15.8,7.7,45.4,7/1/1974
2636,Braemar,57.006,-3.396,0,16.2,7.4,49.3,8/1/1974
2637,Braemar,57.006,-3.396,0,12.3,5.2,50.2,9/1/1974
2638,Braemar,57.006,-3.396,0,8.1,3,99.4,10/1/1974
2639,Braemar,57.006,-3.396,0,6.2,0.7,126.4,11/1/1974
2640,Braemar,57.006,-3.396,0,7.2,2.1,119.8,12/1/1974
2641,Braemar,57.006,-3.396,0,6.3,-1,172.8,1/1/1975
2642,Braemar,57.006,-3.396,0,6,-2.2,35.6,2/1/1975
2643,Braemar,57.006,-3.396,0,5.5,-1.8,32,3/1/1975
2644,Braemar,57.006,-3.396,0,9.2,1.6,71.5,4/1/1975
2645,Braemar,57.006,-3.396,0,12.9,2.8,38.5,5/1/1975
2646,Braemar,57.006,-3.396,0,17.6,6.2,43.3,6/1/1975
2647,Braemar,57.006,-3.396,0,19,9.5,73.1,7/1/1975
2648,Braemar,57.006,-3.396,0,21,9.6,68.2,8/1/1975
2649,Braemar,57.006,-3.396,0,13.5,5.8,88.3,9/1/1975
2650,Braemar,57.006,-3.396,0,11.6,4.3,31.2,10/1/1975
2651,Braemar,57.006,-3.396,0,6.9,0.5,71.8,11/1/1975
2652,Braemar,57.006,-3.396,0,7.1,1.6,31.2,12/1/1975
2653,Braemar,57.006,-3.396,0,5.4,-0.7,106,1/1/1976
2654,Braemar,57.006,-3.396,0,5.2,-0.8,30.8,2/1/1976
2655,Braemar,57.006,-3.396,0,5.2,-0.4,57.8,3/1/1976
2656,Braemar,57.006,-3.396,0,10.4,1.9,18.6,4/1/1976
2657,Braemar,57.006,-3.396,0,12.3,4.6,105,5/1/1976
2658,Braemar,57.006,-3.396,0,18.4,8.7,11.3,6/1/1976
2659,Braemar,57.006,-3.396,0,20.9,9.2,37.9,7/1/1976
2660,Braemar,57.006,-3.396,0,20.5,6.3,20.4,8/1/1976
2661,Braemar,57.006,-3.396,0,13.1,7.2,179.5,9/1/1976
2662,Braemar,57.006,-3.396,0,10.1,3.5,181.5,10/1/1976
2663,Braemar,57.006,-3.396,0,6.3,-0.3,61.4,11/1/1976
2664,Braemar,57.006,-3.396,0,1.9,-3.5,57.3,12/1/1976
2665,Braemar,57.006,-3.396,0,2.5,-3.8,84.7,1/1/1977
2666,Braemar,57.006,-3.396,0,3,-3.1,65.2,2/1/1977
2667,Braemar,57.006,-3.396,0,6.8,1,117.8,3/1/1977
2668,Braemar,57.006,-3.396,0,7.5,0.7,65,4/1/1977
2669,Braemar,57.006,-3.396,0,13,2.6,60.8,5/1/1977
2670,Braemar,57.006,-3.396,0,15.6,4.8,49.9,6/1/1977
2671,Braemar,57.006,-3.396,0,19.5,8,21.2,7/1/1977
2672,Braemar,57.006,-3.396,0,17.1,6.7,72.7,8/1/1977
2673,Braemar,57.006,-3.396,0,13.3,6.1,62.8,9/1/1977
2674,Braemar,57.006,-3.396,0,12.2,5.3,125.7,10/1/1977
2675,Braemar,57.006,-3.396,0,5.6,-0.5,144.8,11/1/1977
2676,Braemar,57.006,-3.396,0,5.9,-0.3,72.5,12/1/1977
2677,Braemar,57.006,-3.396,0,3,-4.3,96.3,1/1/1978
2678,Braemar,57.006,-3.396,0,1,-8.4,69.2,2/1/1978
2679,Braemar,57.006,-3.396,0,7.1,0.4,97.9,3/1/1978
2680,Braemar,57.006,-3.396,0,7.2,0.2,43.3,4/1/1978
2681,Braemar,57.006,-3.396,0,15.4,3.7,41.5,5/1/1978
2682,Braemar,57.006,-3.396,0,16.5,6.4,55.6,6/1/1978
2683,Braemar,57.006,-3.396,0,16.6,7.9,52,7/1/1978
2684,Braemar,57.006,-3.396,0,16.5,9.4,93.3,8/1/1978
2685,Braemar,57.006,-3.396,0,13.7,7.9,57.3,9/1/1978
2686,Braemar,57.006,-3.396,0,12.5,6.5,27.8,10/1/1978
2687,Braemar,57.006,-3.396,0,9,2.5,98.7,11/1/1978
2688,Braemar,57.006,-3.396,0,3.5,-0.3,191,12/1/1978
2689,Braemar,57.006,-3.396,0,1.5,-7.4,71,1/1/1979
2690,Braemar,57.006,-3.396,0,1.5,-5.3,18.2,2/1/1979
2691,Braemar,57.006,-3.396,0,3.6,-2,108.9,3/1/1979
2692,Braemar,57.006,-3.396,0,7.7,1.6,78,4/1/1979
2693,Braemar,57.006,-3.396,0,11.4,2.6,82.9,5/1/1979
2694,Braemar,57.006,-3.396,0,17.6,7.6,52.2,6/1/1979
2695,Braemar,57.006,-3.396,0,17.8,8.4,82.6,7/1/1979
2696,Braemar,57.006,-3.396,0,15.3,7.6,71.8,8/1/1979
2697,Braemar,57.006,-3.396,0,14.5,6.1,38.6,9/1/1979
2698,Braemar,57.006,-3.396,0,11.5,5.7,92.8,10/1/1979
2699,Braemar,57.006,-3.396,0,6.8,-0.2,68.1,11/1/1979
2700,Braemar,57.006,-3.396,0,4.5,-0.6,150.9,12/1/1979
2701,Braemar,57.006,-3.396,0,2.5,-2.9,119.7,1/1/1980
2702,Braemar,57.006,-3.396,0,5.1,-1.4,70.7,2/1/1980
2703,Braemar,57.006,-3.396,0,5.1,-2.3,73.5,3/1/1980
2704,Braemar,57.006,-3.396,0,11.2,1.8,7.2,4/1/1980
2705,Braemar,57.006,-3.396,0,15.6,2.8,27.8,5/1/1980
2706,Braemar,57.006,-3.396,0,16.2,7.5,96,6/1/1980
2707,Braemar,57.006,-3.396,0,16.5,7.9,71.3,7/1/1980
2708,Braemar,57.006,-3.396,0,16.7,9.2,76.1,8/1/1980
2709,Braemar,57.006,-3.396,0,15.3,7.6,66.7,9/1/1980
2710,Braemar,57.006,-3.396,0,9.2,1.8,104.6,10/1/1980
2711,Braemar,57.006,-3.396,0,6.9,0.1,92.2,11/1/1980
2712,Braemar,57.006,-3.396,0,5.7,0.5,74.2,12/1/1980
2713,Braemar,57.006,-3.396,0,5,-1.9,80.1,1/1/1981
2714,Braemar,57.006,-3.396,0,3.8,-1.3,47.2,2/1/1981
2715,Braemar,57.006,-3.396,0,6.8,-0.2,78.5,3/1/1981
2716,Braemar,57.006,-3.396,0,11,-1.4,11.6,4/1/1981
2717,Braemar,57.006,-3.396,0,13.9,4.3,53.2,5/1/1981
2718,Braemar,57.006,-3.396,0,15,6.5,36.4,6/1/1981
2719,Braemar,57.006,-3.396,0,16.5,8.6,47.8,7/1/1981
2720,Braemar,57.006,-3.396,0,18.7,8.9,12.4,8/1/1981
2721,Braemar,57.006,-3.396,0,15.3,6.8,164.1,9/1/1981
2722,Braemar,57.006,-3.396,0,7.3,0.4,129.3,10/1/1981
2723,Braemar,57.006,-3.396,0,7.2,1.3,101.6,11/1/1981
2724,Braemar,57.006,-3.396,0,0.5,-7.2,74.8,12/1/1981
2725,Braemar,57.006,-3.396,0,2.5,-5.5,97.3,1/1/1982
2726,Braemar,57.006,-3.396,0,5.8,-0.9,76.2,2/1/1982
2727,Braemar,57.006,-3.396,0,6.3,-0.4,115.9,3/1/1982
2728,Braemar,57.006,-3.396,0,10.5,1.7,29.4,4/1/1982
2729,Braemar,57.006,-3.396,0,13.7,1.6,49,5/1/1982
2730,Braemar,57.006,-3.396,0,15.3,6.9,57.7,6/1/1982
2731,Braemar,57.006,-3.396,0,20.2,8.7,31.5,7/1/1982
2732,Braemar,57.006,-3.396,0,16.6,8.7,153,8/1/1982
2733,Braemar,57.006,-3.396,0,14.1,6.4,152.3,9/1/1982
2734,Braemar,57.006,-3.396,0,10,4.1,257.6,10/1/1982
2735,Braemar,57.006,-3.396,0,6.7,1.1,161.8,11/1/1982
2736,Braemar,57.006,-3.396,0,4.1,-2.2,129.4,12/1/1982
2737,Braemar,57.006,-3.396,0,5.7,0.9,147.8,1/1/1983
2738,Braemar,57.006,-3.396,0,2,-4.8,87.3,2/1/1983
2739,Braemar,57.006,-3.396,0,6.7,1.1,59.3,3/1/1983
2740,Braemar,57.006,-3.396,0,7.2,-0.6,61.2,4/1/1983
2741,Braemar,57.006,-3.396,0,10.1,3.6,111.2,5/1/1983
2742,Braemar,57.006,-3.396,0,15.6,6.2,67,6/1/1983
2743,Braemar,57.006,-3.396,0,21.2,10.3,34.4,7/1/1983
2744,Braemar,57.006,-3.396,0,20.4,9.8,22.5,8/1/1983
2745,Braemar,57.006,-3.396,0,12.7,6.4,92,9/1/1983
2746,Braemar,57.006,-3.396,0,10.5,4.2,87.2,10/1/1983
2747,Braemar,57.006,-3.396,0,7.8,1.5,18,11/1/1983
2748,Braemar,57.006,-3.396,0,6.3,0.5,159.4,12/1/1983
2749,Braemar,57.006,-3.396,0,1.3,-4.9,169.1,1/1/1984
2750,Braemar,57.006,-3.396,0,4.2,-1,83.3,2/1/1984
2751,Braemar,57.006,-3.396,0,4.7,-0.8,142.5,3/1/1984
2752,Braemar,57.006,-3.396,0,11,0.4,10.9,4/1/1984
2753,Braemar,57.006,-3.396,0,13.5,1.7,20.5,5/1/1984
2754,Braemar,57.006,-3.396,0,16.8,7.7,46.6,6/1/1984
2755,Braemar,57.006,-3.396,0,20.1,8.8,29.7,7/1/1984
2756,Braemar,57.006,-3.396,0,20,8.2,15.7,8/1/1984
2757,Braemar,57.006,-3.396,0,13.1,6.1,104.5,9/1/1984
2758,Braemar,57.006,-3.396,0,11.2,3.5,109.2,10/1/1984
2759,Braemar,57.006,-3.396,0,6.9,2.2,243.8,11/1/1984
2760,Braemar,57.006,-3.396,0,5.5,-0.1,76.8,12/1/1984
2761,Braemar,57.006,-3.396,0,1.1,-4.9,117.5,1/1/1985
2762,Braemar,57.006,-3.396,0,4.5,-3.7,18.5,2/1/1985
2763,Braemar,57.006,-3.396,0,4.7,-1.7,59.7,3/1/1985
2764,Braemar,57.006,-3.396,0,9.2,1.3,68.3,4/1/1985
2765,Braemar,57.006,-3.396,0,12.8,3,69.8,5/1/1985
2766,Braemar,57.006,-3.396,0,14.5,4.4,85.5,6/1/1985
2767,Braemar,57.006,-3.396,0,16.6,9,76,7/1/1985
2768,Braemar,57.006,-3.396,0,14.9,7.9,153.7,8/1/1985
2769,Braemar,57.006,-3.396,0,13.3,6.5,103.9,9/1/1985
2770,Braemar,57.006,-3.396,0,12.2,3.6,57.9,10/1/1985
2771,Braemar,57.006,-3.396,0,3.5,-2.7,71.4,11/1/1985
2772,Braemar,57.006,-3.396,0,5.2,-0.7,106.1,12/1/1985
2773,Braemar,57.006,-3.396,0,2.5,-2.6,154.1,1/1/1986
2774,Braemar,57.006,-3.396,0,-0.3,-6.7,53.6,2/1/1986
2775,Braemar,57.006,-3.396,0,5.4,-1.7,65,3/1/1986
2776,Braemar,57.006,-3.396,0,6.6,-0.6,44.2,4/1/1986
2777,Braemar,57.006,-3.396,0,11.9,4.4,109.5,5/1/1986
2778,Braemar,57.006,-3.396,0,17.6,6.4,60.5,6/1/1986
2779,Braemar,57.006,-3.396,0,16.4,8.3,45.5,7/1/1986
2780,Braemar,57.006,-3.396,0,14,6.2,113.7,8/1/1986
2781,Braemar,57.006,-3.396,0,13.5,5.2,13.9,9/1/1986
2782,Braemar,57.006,-3.396,0,11.2,4.9,60.1,10/1/1986
2783,Braemar,57.006,-3.396,0,7.9,1.2,98.8,11/1/1986
2784,Braemar,57.006,-3.396,0,4.3,-0.3,149.7,12/1/1986
2785,Braemar,57.006,-3.396,0,1.6,-4.6,35.7,1/1/1987
2786,Braemar,57.006,-3.396,0,4,-2.6,29,2/1/1987
2787,Braemar,57.006,-3.396,0,4.3,-2.9,66.5,3/1/1987
2788,Braemar,57.006,-3.396,0,11.5,1.6,57.3,4/1/1987
2789,Braemar,57.006,-3.396,0,12.1,3,70.4,5/1/1987
2790,Braemar,57.006,-3.396,0,13,5,84.3,6/1/1987
2791,Braemar,57.006,-3.396,0,17.2,9.5,75.6,7/1/1987
2792,Braemar,57.006,-3.396,0,16.3,8.6,50.5,8/1/1987
2793,Braemar,57.006,-3.396,0,13.2,5.4,56.3,9/1/1987
2794,Braemar,57.006,-3.396,0,9.1,2.2,103.9,10/1/1987
2795,Braemar,57.006,-3.396,0,5.8,1.3,63.6,11/1/1987
2796,Braemar,57.006,-3.396,0,5.4,-0.6,46.5,12/1/1987
2797,Braemar,57.006,-3.396,0,3.7,-1.1,123.8,1/1/1988
2798,Braemar,57.006,-3.396,0,4.2,-0.4,83,2/1/1988
2799,Braemar,57.006,-3.396,0,5.7,-0.6,96.3,3/1/1988
2800,Braemar,57.006,-3.396,0,9.4,0.8,56.2,4/1/1988
2801,Braemar,57.006,-3.396,0,13.6,3.6,36.4,5/1/1988
2802,Braemar,57.006,-3.396,0,19.3,7.7,20.1,6/1/1988
2803,Braemar,57.006,-3.396,0,15.5,9,145.6,7/1/1988
2804,Braemar,57.006,-3.396,0,16,8.6,95.9,8/1/1988
2805,Braemar,57.006,-3.396,0,14.2,7.1,70.5,9/1/1988
2806,Braemar,57.006,-3.396,0,10,3.4,130.2,10/1/1988
2807,Braemar,57.006,-3.396,0,6.8,0.6,53.1,11/1/1988
2808,Braemar,57.006,-3.396,0,7.9,2.7,40.4,12/1/1988
2809,Braemar,57.006,-3.396,0,8.2,2.6,68.1,1/1/1989
2810,Braemar,57.006,-3.396,0,5.5,-0.4,125.1,2/1/1989
2811,Braemar,57.006,-3.396,0,6.8,0.2,127,3/1/1989
2812,Braemar,57.006,-3.396,0,7.1,0.2,39.9,4/1/1989
2813,Braemar,57.006,-3.396,0,14.2,4.5,37.1,5/1/1989
2814,Braemar,57.006,-3.396,0,16,6,45.2,6/1/1989
2815,Braemar,57.006,-3.396,0,21.3,9.5,11.9,7/1/1989
2816,Braemar,57.006,-3.396,0,16.8,8.8,70,8/1/1989
2817,Braemar,57.006,-3.396,0,14.5,6.2,69,9/1/1989
2818,Braemar,57.006,-3.396,0,11.8,4.7,72.8,10/1/1989
2819,Braemar,57.006,-3.396,0,6.9,1,35.9,11/1/1989
2820,Braemar,57.006,-3.396,0,2.9,-3.7,76.4,12/1/1989
2821,Braemar,57.006,-3.396,0,6.1,0.8,143,1/1/1990
2822,Braemar,57.006,-3.396,0,5.7,0.6,208.5,2/1/1990
2823,Braemar,57.006,-3.396,0,8.5,2.6,78.6,3/1/1990
2824,Braemar,57.006,-3.396,0,10.2,1.2,28.5,4/1/1990
2825,Braemar,57.006,-3.396,0,14.4,4.3,47.6,5/1/1990
2826,Braemar,57.006,-3.396,0,15.2,6.9,90.6,6/1/1990
2827,Braemar,57.006,-3.396,0,18.1,8.5,31.7,7/1/1990
2828,Braemar,57.006,-3.396,0,17.8,9.6,43.2,8/1/1990
2829,Braemar,57.006,-3.396,0,13.6,6.2,43.4,9/1/1990
2830,Braemar,57.006,-3.396,0,10.9,5.3,123.6,10/1/1990
2831,Braemar,57.006,-3.396,0,6.4,0.7,52.5,11/1/1990
2832,Braemar,57.006,-3.396,0,4.6,-1.2,107.6,12/1/1990
2833,Braemar,57.006,-3.396,0,3.5,-2.3,69.8,1/1/1991
2834,Braemar,57.006,-3.396,0,3,-2.9,66,2/1/1991
2835,Braemar,57.006,-3.396,0,8.5,0,62.1,3/1/1991
2836,Braemar,57.006,-3.396,0,9.2,1.3,70.8,4/1/1991
2837,Braemar,57.006,-3.396,0,13.8,5,38,5/1/1991
2838,Braemar,57.006,-3.396,0,13.5,5.6,129.4,6/1/1991
2839,Braemar,57.006,-3.396,0,19.2,10.5,56.8,7/1/1991
2840,Braemar,57.006,-3.396,0,18.6,9.5,30.7,8/1/1991
2841,Braemar,57.006,-3.396,0,15.7,5.8,58.3,9/1/1991
2842,Braemar,57.006,-3.396,0,10.1,3.7,144.2,10/1/1991
2843,Braemar,57.006,-3.396,0,6.6,1.4,113.8,11/1/1991
2844,Braemar,57.006,-3.396,0,6.2,-0.7,51.1,12/1/1991
2845,Braemar,57.006,-3.396,0,5.8,-2.1,62.4,1/1/1992
2846,Braemar,57.006,-3.396,0,6.5,0,56.6,2/1/1992
2847,Braemar,57.006,-3.396,0,7,1.5,116.1,3/1/1992
2848,Braemar,57.006,-3.396,0,8.5,1.6,53.4,4/1/1992
2849,Braemar,57.006,-3.396,0,15.6,4.6,42.8,5/1/1992
2850,Braemar,57.006,-3.396,0,18.6,8,41.6,6/1/1992
2851,Braemar,57.006,-3.396,0,16.3,8.8,42.6,7/1/1992
2852,Braemar,57.006,-3.396,0,15.3,6.9,125.7,8/1/1992
2853,Braemar,57.006,-3.396,0,13.4,6.3,92.9,9/1/1992
2854,Braemar,57.006,-3.396,0,8,0.5,72.8,10/1/1992
2855,Braemar,57.006,-3.396,0,6.8,0.3,85.8,11/1/1992
2856,Braemar,57.006,-3.396,0,3.9,-2.4,76.3,12/1/1992
2857,Braemar,57.006,-3.396,0,4.8,-0.6,162,1/1/1993
2858,Braemar,57.006,-3.396,0,7,2.2,31.8,2/1/1993
2859,Braemar,57.006,-3.396,0,7.2,0,59.8,3/1/1993
2860,Braemar,57.006,-3.396,0,9.9,2.2,75.3,4/1/1993
2861,Braemar,57.006,-3.396,0,12.6,3.5,106.1,5/1/1993
2862,Braemar,57.006,-3.396,0,15.9,7.9,30.5,6/1/1993
2863,Braemar,57.006,-3.396,0,15.4,7.8,49,7/1/1993
2864,Braemar,57.006,-3.396,0,15.3,7.1,44.8,8/1/1993
2865,Braemar,57.006,-3.396,0,13.1,4.3,107.1,9/1/1993
2866,Braemar,57.006,-3.396,0,8,1,173.3,10/1/1993
2867,Braemar,57.006,-3.396,0,5.1,-2.4,45,11/1/1993
2868,Braemar,57.006,-3.396,0,3,-2.4,84.4,12/1/1993
2869,Braemar,57.006,-3.396,0,4,-0.9,124.1,1/1/1994
2870,Braemar,57.006,-3.396,0,1.9,-2.4,113.4,2/1/1994
2871,Braemar,57.006,-3.396,0,5.9,-0.1,148.7,3/1/1994
2872,Braemar,57.006,-3.396,0,8.4,1.6,72.8,4/1/1994
2873,Braemar,57.006,-3.396,0,11.8,2,12.2,5/1/1994
2874,Braemar,57.006,-3.396,0,15.7,7,46.3,6/1/1994
2875,Braemar,57.006,-3.396,0,18.7,9.1,31.9,7/1/1994
2876,Braemar,57.006,-3.396,0,16.9,7.9,41.8,8/1/1994
2877,Braemar,57.006,-3.396,0,13.4,5.4,72.1,9/1/1994
2878,Braemar,57.006,-3.396,0,10.5,2.8,83.2,10/1/1994
2879,Braemar,57.006,-3.396,0,9.4,3.8,69.5,11/1/1994
2880,Braemar,57.006,-3.396,0,5.8,0.4,88,12/1/1994
2881,Braemar,57.006,-3.396,0,4,-2.1,155.1,1/1/1995
2882,Braemar,57.006,-3.396,0,4.6,-1.3,84.4,2/1/1995
2883,Braemar,57.006,-3.396,0,4.9,-2.2,65.1,3/1/1995
2884,Braemar,57.006,-3.396,0,9.3,1.2,42.6,4/1/1995
2885,Braemar,57.006,-3.396,0,12.6,3.3,74.6,5/1/1995
2886,Braemar,57.006,-3.396,0,17.6,6.3,21.4,6/1/1995
2887,Braemar,57.006,-3.396,0,19.8,9.1,42.2,7/1/1995
2888,Braemar,57.006,-3.396,0,22.1,8.1,20.3,8/1/1995
2889,Braemar,57.006,-3.396,0,14,6.5,180.8,9/1/1995
2890,Braemar,57.006,-3.396,0,12.8,5.5,146,10/1/1995
2891,Braemar,57.006,-3.396,0,7.9,2,78.2,11/1/1995
2892,Braemar,57.006,-3.396,0,1.3,-5.2,59.4,12/1/1995
2893,Braemar,57.006,-3.396,0,4.3,0.9,96.3,1/1/1996
2894,Braemar,57.006,-3.396,0,3.2,-3.2,97.1,2/1/1996
2895,Braemar,57.006,-3.396,0,4.3,-0.7,41,3/1/1996
2896,Braemar,57.006,-3.396,0,9.1,2.5,62.4,4/1/1996
2897,Braemar,57.006,-3.396,0,10.2,1.9,43.4,5/1/1996
2898,Braemar,57.006,-3.396,0,16.7,6.9,15.9,6/1/1996
2899,Braemar,57.006,-3.396,0,18,8.3,47.5,7/1/1996
2900,Braemar,57.006,-3.396,0,17.9,9.5,51.4,8/1/1996
2901,Braemar,57.006,-3.396,0,15.6,6,32.5,9/1/1996
2902,Braemar,57.006,-3.396,0,12,5.3,112.8,10/1/1996
2903,Braemar,57.006,-3.396,0,5.4,-1.4,121.4,11/1/1996
2904,Braemar,57.006,-3.396,0,3.4,-2.4,52.7,12/1/1996
2905,Braemar,57.006,-3.396,0,3.9,-2.6,22.3,1/1/1997
2906,Braemar,57.006,-3.396,0,6,-0.3,124.4,2/1/1997
2907,Braemar,57.006,-3.396,0,9.3,2.2,70.9,3/1/1997
2908,Braemar,57.006,-3.396,0,10.8,2,14.4,4/1/1997
2909,Braemar,57.006,-3.396,0,13,3.8,94.6,5/1/1997
2910,Braemar,57.006,-3.396,0,15,6.1,90,6/1/1997
2911,Braemar,57.006,-3.396,0,18.9,8.4,49.7,7/1/1997
2912,Braemar,57.006,-3.396,0,20.3,9.3,45.1,8/1/1997
2913,Braemar,57.006,-3.396,0,15.2,5.4,42.2,9/1/1997
2914,Braemar,57.006,-3.396,0,11.5,3.4,35.1,10/1/1997
2915,Braemar,57.006,-3.396,0,8.4,3.4,121.8,11/1/1997
2916,Braemar,57.006,-3.396,0,6,0.9,102,12/1/1997
2917,Braemar,57.006,-3.396,0,5.1,-0.5,81.6,1/1/1998
2918,Braemar,57.006,-3.396,0,8.9,4,40.6,2/1/1998
2919,Braemar,57.006,-3.396,0,7.9,0.5,53.5,3/1/1998
2920,Braemar,57.006,-3.396,0,7.1,0.5,184.1,4/1/1998
2921,Braemar,57.006,-3.396,0,14.6,4.6,39,5/1/1998
2922,Braemar,57.006,-3.396,0,14.1,6.3,87.7,6/1/1998
2923,Braemar,57.006,-3.396,0,16,8.4,95,7/1/1998
2924,Braemar,57.006,-3.396,0,16.4,8.6,34.6,8/1/1998
2925,Braemar,57.006,-3.396,0,15.4,7.5,73.8,9/1/1998
2926,Braemar,57.006,-3.396,0,9.2,2.8,129.9,10/1/1998
2927,Braemar,57.006,-3.396,0,6.3,-0.7,98.2,11/1/1998
2928,Braemar,57.006,-3.396,0,6.1,-0.1,96.5,12/1/1998
